t,conf,left_knee_flex,left_elbow_flex,trunk_incline,right_knee_flex,right_elbow_flex
1.4590811571805724,0.8549524173140526,106.25490577456301,145.57187198259015,37.117524571473766,102.66062550849092,138.92460451258123
1.5007691902428744,0.8534530078371366,104.4847471005313,145.62431239239604,37.961168239181745,100.19626000710561,140.91808169489286
1.5424572233051765,0.8523335655530294,102.68583496010595,147.06644280085433,38.20712207542852,96.99777810091442,142.59572088880373
1.5841452563674785,0.8502933457493782,100.92282345823835,149.5529569795641,38.73011860807233,96.2789378043866,144.91701928680695
1.6258332894297807,0.8465525656938553,99.24331207396978,146.56262111800908,38.29844163175341,92.60905628365954,142.31621623665276
1.6675213224920826,0.842571330567201,97.76022702174004,145.7642463621692,37.81544276921886,89.54119255616237,142.80839221372332
1.7092093555543848,0.8390322128931681,96.49103747655334,147.57638496564965,37.66186454996222,87.61469847471803,144.60869961712774
1.7508973886166868,0.8363906592130661,96.41134536213717,150.06057563913242,37.7491976190907,86.67806905386396,148.46903365091947
1.792585421678989,0.8340962504347166,95.62633108484417,149.772709602121,37.3537882097252,84.73004298670747,149.95794247409728
1.8342734547412909,0.831305630505085,95.28216634372257,149.55827997850366,36.65753086660875,82.37330600044328,148.76481833813432
1.875961487803593,0.82806113610665,95.36836434562949,149.63454049245013,36.57328678963341,81.63005310692175,148.69796129699228
1.917649520865895,0.8257694269220034,95.80366061771721,148.77028739995768,36.35809447332432,82.592039485251,148.0752830833824
1.9593375539281972,0.824596956372261,96.51558267833265,148.81917968898355,36.142953298581446,83.78160235300516,147.33834391242766
2.001025586990499,0.8233735710382462,96.95764827589224,148.86454521538164,35.98796558974469,84.97369319419096,146.7783442226707
2.042713620052801,0.8204262380798658,97.35884437146063,149.1581783179805,35.982584075860316,84.61706572052762,146.6211744947189
2.0844016531151035,0.8180911292632421,97.3273002514316,149.7317294277797,36.106719711426855,84.26493333094521,146.7305805611668
2.1260896861774055,0.8157083690166473,98.12874851335874,150.07481933591524,36.17317849308413,,146.7024949060677
2.1677777192397074,0.8142541175087293,99.08347327925523,151.34927146650304,36.02455796507005,,147.62211263870785
2.2094657523020094,0.8133718321720759,100.11077798808002,150.9506672816538,36.01850605258446,,148.23052700707518
2.2511537853643118,0.8141470650831858,101.26611272287656,149.52153595800044,36.00179806120728,,148.19206332019627
2.2928418184266137,0.8148492748538653,105.01238300530085,148.61846286166443,36.15337361560539,,146.50113138017306
2.3345298514889157,0.8173852587739626,109.34032675360127,147.13804241326872,36.167961374706486,,143.72562071476133
2.376217884551218,0.8201318035523096,110.25288005257428,146.4457092036666,35.353536015539355,104.0559089747629,143.00734714022164
2.41790591761352,0.8253639861941338,115.78285800063802,144.44483079445115,33.969789617638526,110.67081280179269,141.2602909702343
2.459593950675822,0.8291041677196821,116.96119341897798,151.07217870082104,33.29829436379462,116.56778257281363,147.45585239207665
2.501281983738124,0.8325156445304552,119.08687227252763,154.3053099084838,32.69610092247434,119.77644770455701,152.21518109971183
2.5429700168004263,0.836018847922484,121.23062981646481,155.04608364791773,32.19954311721644,121.76882272338717,153.15905155163145
2.5846580498627283,0.8402270525693893,124.03803478363413,158.03987776988657,31.578294912466284,124.17328860782513,152.15522669698532
2.6263460829250302,0.8435375789801279,128.40297891858825,158.25184201629241,29.79462796802509,126.90252565788496,153.05390950159006
2.668034115987332,0.8467690100272497,131.51946690583537,158.12710379090188,28.10967661174807,128.83154022101445,153.1716508799206
2.7097221490496346,0.84958449502786,135.08474632362194,154.486214636551,25.808028836839128,132.57596786672852,159.8407598188822
2.7514101821119366,0.8525179823239645,138.1934488576376,155.8813066390587,24.681407714914556,137.00912650619966,161.65016408162916
2.7930982151742385,0.8557108268141747,141.61263964490652,156.46330273013533,22.533047657515223,143.00893253368397,166.086998905951
2.8347862482365405,0.8563176766037941,143.58347112559883,161.15013776266275,20.344135312790595,144.93815791694598,164.41835980888916
2.876474281298843,0.857777863740921,147.8578405850258,157.6452443625678,18.73030283102625,149.6568884854881,162.67400091684135
2.918162314361145,0.8595420643687248,147.737455015543,158.69651167694155,17.852596822900683,150.63868646599997,165.39233850828484
2.9598503474234468,0.8613495801885923,150.29648994242044,158.76730941685548,15.586274244371983,152.83719678051918,164.07915037067835
3.0015383804857487,0.8618883018692335,151.9673491109225,159.58904353346003,13.907778707841292,154.8725676007778,165.9569951613411
3.043226413548051,0.8610746413469315,155.20273793714128,163.2873337795841,10.753412623075523,158.9336753071799,165.4411492888867
3.084914446610353,0.8583352888623873,156.29095837311303,163.99965744121727,9.990444844841523,159.7341498227136,167.57764140344034
3.126602479672655,0.8538031702240308,158.5432635718673,163.88065054188453,8.208217141373098,160.9059977110665,168.17415371105804
3.168290512734957,0.8501657818754514,161.28618079013174,163.1493867885986,6.912098898746441,163.9372318758327,166.9720703937348
3.2099785457972594,0.8454175442457199,165.6366803814732,162.38532722526864,5.75529471493618,170.00368704413637,165.55133371856593
3.2516665788595613,0.8406060288349787,165.8585146539124,162.62611571510766,5.369541452218047,171.44583058465372,165.03221192612162
3.2933546119218633,0.835788406431675,168.64285887866149,163.06649869750572,4.096883293336297,173.79378246867145,163.41711997205562
3.3350426449841652,0.8290531784296036,171.83071576798287,162.74560377214047,2.8563212954255945,175.128310704153,160.0840081926938
3.3767306780464676,0.8210155715545019,175.2710722040465,161.85914458037402,1.9245852823596634,175.33022225582152,160.50033107193084
3.4184187111087696,0.813105915983518,176.00312666869772,162.40743827308185,1.6932608030436744,175.38643093071485,159.34559875612456
3.4601067441710716,0.8059273858865103,177.44679801070214,164.59981338403622,1.1613251783617211,177.57875753140394,160.9071463407135
3.5017947772333735,0.799360898633798,178.09873723493592,165.8878322688433,1.0049124657032775,179.18591844644553,162.76586680137768
3.543482810295676,0.7923604026436806,178.1982442561414,167.41611859835322,0.9588942386088238,179.5731897877206,
3.585170843357978,0.7861503461996714,178.07107272818996,167.68369648394142,0.972650490662668,179.9129877573837,
3.62685887642028,0.7811055978139242,178.44825936932023,166.20553017611104,0.8609193296790155,179.60752131443178,
3.6685469094825818,0.7754928730428219,178.65575929524886,165.70771512504916,0.7836318740801266,179.370901119352,
3.710234942544884,0.7773085112373034,178.92128372496757,159.86825826080153,0.8446673844877141,178.35431399160973,
3.751922975607186,0.7791328430175781,179.15379936679014,159.30433941115436,0.9023992200934472,177.93338904371197,
3.793611008669488,0.7815526438256105,179.4813959413135,150.77875973528364,0.9734217389874275,177.75060849921692,
3.83529904173179,0.7831178419291973,179.65288055819826,143.0503558746703,0.9709749484101661,178.12500978609856,
3.8769870747940924,0.7860036032895247,179.83496433355182,133.7229264186261,0.9439950285108202,178.3488237504715,
3.9186751078563944,0.7897899796565374,179.75461332446787,116.5497373069243,1.0176252414511975,178.37417592225552,
3.9603631409186963,0.7903192515174547,179.84973673841364,66.07787208255058,0.9916920244356923,178.54835817056443,
4.002051173980998,0.791056244323651,179.77304764197396,50.06099797290962,1.0912086868765598,178.58333978256087,
4.0437392070433,0.7900662285586199,179.05778350634304,40.78587950519518,1.4490464758587016,178.6279656077926,
4.085427240105602,0.7894848709305128,178.70897604604608,41.35521930613051,1.6274732578360294,178.79515561352108,
4.127115273167905,0.7891488994161288,177.56844412777852,38.07988896074477,1.793026331621814,179.34199700449705,
4.168803306230207,0.7885420819123586,176.82951811041053,36.97783756067854,1.9054953533756387,179.90798322583254,
4.210491339292509,0.7858097814023495,175.67245667486168,35.965664864946696,2.0820039783896838,178.63729905838645,
4.252179372354811,0.7853370184699694,174.469067681184,34.98864457291314,2.0970680688802736,177.01548253373494,
4.293867405417113,0.7835732946793238,172.19910059297098,31.081920058995344,2.6713739910341308,174.35282695395338,
4.335555438479415,0.781316710015138,170.8063300388623,28.524394172344113,3.302181280422789,172.66661284685836,
4.377243471541717,0.7782152357200781,169.72624937845694,27.691025603578794,3.569220932776889,171.6336229097567,
4.418931504604019,0.7769788317382336,168.13849673788164,26.319746015936566,4.361781591844745,169.8313995251662,
4.460619537666322,0.7765494336684545,164.48516789059295,26.535936923467663,6.099901712450843,166.77464836666198,
4.5023075707286235,0.777572567264239,161.88909998326727,26.642808004707277,7.26722098548167,164.16878864382392,
4.5439956037909255,0.7795242505768935,157.9923610146307,25.52631798203132,9.078292298029973,159.8072680933398,
4.585683636853227,0.7807653397321701,156.07598429413176,25.385855076524674,10.194550968475935,158.64513410847667,
4.627371669915529,0.7814170345664024,153.5591568145179,25.824534628609502,11.216190038212533,155.34021303872143,
4.669059702977831,0.783353383342425,152.21165068925254,25.837069882496166,12.340272216516386,153.4858644803131,
4.710747736040133,0.7840908405681452,148.97553611165955,26.479674975433504,14.08025030916693,147.45773756921048,
4.752435769102436,0.7861654795706272,146.89847023296443,25.73852989451529,14.919892837519209,144.51898759288616,
4.794123802164738,0.7866802761952082,142.55669727189974,26.43293437233611,16.214159837033122,140.14906797836014,
4.83581183522704,0.7874939255416393,139.2862135373346,25.77118148462839,17.292601779831518,138.06209315318594,
4.877499868289342,0.7867386589447657,136.3583405779232,26.13126580526497,18.97881990477204,136.0977735613653,
4.919187901351644,0.7831909582018852,135.84229627910304,26.251645425715623,19.892810703308353,136.53634361390854,
4.960875934413946,0.782343411197265,133.65675799602718,24.496670693894995,21.73878645992914,134.68293657894338,
5.002563967476248,0.7808831992248694,133.60714868560322,24.483711543104445,23.50695439764707,133.97604605139475,
5.04425200053855,0.7789712200562159,132.55740800777772,23.880566369915968,24.945944209047624,132.62139815540402,
5.085940033600853,0.7783378846943378,130.97285375517896,24.835098907609854,26.689991678833376,129.7757530261156,
5.127628066663155,0.7781432140618563,130.31381428304584,23.93168670017508,27.726134661827707,127.70292781386323,
5.169316099725457,0.7764357986549536,129.0262040223183,25.958691798993716,29.041714068797138,124.77450158917267,
5.2110041327877585,0.773449394851923,127.62365930045195,26.15520508159622,29.9749515170357,122.07721106626312,
5.2526921658500605,0.7667319737374783,124.50102812654077,26.403007214447623,31.880117639709564,116.59284491865613,
5.2943801989123624,0.7625646435966095,123.48007411045906,26.99929772945502,33.01347291933783,114.25291760315812,
5.336068231974664,0.7583994027227163,122.50405484645391,26.5974419089631,33.943694442174845,112.48501391169748,
5.377756265036966,0.7536670348296562,121.00736070583972,26.171833827002796,34.840613716914184,112.81569042844666,
5.419444298099269,0.7487752897044023,115.78556142189214,27.78406638076021,36.005515025399426,107.87007624709373,
5.461132331161571,0.7443833531190952,113.99347788818342,27.745414068814657,36.85005119497132,105.88576493485664,
5.502820364223873,0.7409347078452507,111.17824762876543,27.135349673638014,37.19472444092552,102.42765871934795,
5.544508397286175,0.7376204170286655,108.07402475617697,27.656979364617527,37.256002224885,97.33718299606558,
5.586196430348477,0.7346536579231421,105.4778673050949,27.76321455180745,38.250423085640826,90.86997817316113,
5.627884463410779,0.7318342517440518,103.63066067308955,27.19790256118742,38.25528189543601,86.1567925290026,
5.669572496473081,0.7288834337765971,102.85200778241743,26.568237659926183,38.865048842158785,85.34038486600475,
5.711260529535383,0.7263236790895462,102.99563207903634,25.995986483933496,39.218176700571036,85.70724621448913,
5.752948562597686,0.7220840419953068,104.5990485010787,24.774703331171114,39.36786322689665,87.69051084145269,
5.794636595659988,0.7188791207348307,105.46325184348419,23.64830473037799,38.94535737582451,88.512816984604,
5.83632462872229,0.7176006004835168,106.9327497226073,22.90024102931388,39.123924177504406,90.22132139013073,
5.878012661784592,0.7168671526014805,108.8294099388786,23.86094001398909,39.91801769248637,93.6877611263383,
5.9197006948468935,0.717224784505864,111.8059171757237,28.190916696520375,40.34320114170082,96.78397964100492,
5.9613887279091955,0.7195803197100759,114.17364804213308,28.968048334105625,39.8062615234289,97.6389791437856,
6.0030767609714974,0.7205039619778594,115.37064053164634,29.358080542259323,39.29404987647041,98.71551278770325,
6.044764794033799,0.7227264288812876,115.29679827550557,30.585502164026714,38.75968087586616,102.36260217268176,
6.086452827096102,0.7245634347200394,116.69874132576402,30.926122117769566,37.499955497812124,104.90116258774118,
6.128140860158404,0.7271086629480124,117.68785875037233,31.673673183733282,36.79427072613627,107.01229513151203,
6.169828893220706,0.7304669817288717,118.39483905875753,31.926747951190315,36.09068435367916,109.3959286656156,
6.211516926283008,0.7324904296547174,119.74060893060836,32.92392677852503,35.60283337339271,114.37583688307762,
6.25320495934531,0.7351881402234236,121.52145763539986,32.39234899885977,33.19685965370316,121.30980666659289,
6.294892992407612,0.7387741059064865,122.97848508861173,33.214282915800695,31.989165527988572,122.59074875404524,
6.336581025469914,0.7426492186884085,124.41994059276327,33.19655334442819,31.46358015889062,125.60938680336861,
6.378269058532216,0.7459730717043082,125.52634988848087,31.443435761457028,30.328218502360997,127.15617741844423,
6.419957091594519,0.7491126898676157,128.25967644226367,31.233060834558067,29.55337233870695,130.74606541595568,
6.461645124656821,0.7493779081851244,129.67211951999064,29.03196803944476,27.261143803588958,132.60940886110836,
6.503333157719123,0.7509383192906777,132.51668211452926,27.411629381615956,26.388485847099947,134.56276245664694,
6.545021190781425,0.7526688197006782,134.3609033754287,26.074178688578346,25.254916940570087,134.8650250626209,
6.586709223843727,0.7541606699426969,139.60267794553647,24.818687385036636,24.60451569781312,137.71858161487955,
6.6283972569060285,0.7577439956367016,141.53027743189062,23.488495134468337,23.44941645224539,140.43713797553423,
6.6700852899683305,0.7610879770169655,142.84261474893609,20.875753103402726,22.998705393118755,142.23206502991502,
6.7117733230306325,0.7637194506824017,143.37069503186828,20.45698242103868,22.22118043530207,143.72748521297345,
6.753461356092935,0.7680086481074492,145.69574976945796,22.265293358937445,20.98052952779483,146.76185815228632,
6.795149389155237,0.770899111405015,146.5735295571776,22.18881316031585,19.98953533594746,148.87181393094076,
6.836837422217539,0.7733475392063459,148.39028409641628,21.139232040777042,18.417310201499532,150.20973124953224,
6.878525455279841,0.7742637793223063,149.75551307150388,21.627005846410974,17.145052373249868,151.6014097274395,
6.920213488342143,0.7748677985121807,153.09784102604928,24.123735849409684,15.725046778486487,153.6523537001573,
6.961901521404445,0.7749305348843336,154.14975996827832,24.978626718092556,14.459719024513898,154.50656946275467,
7.003589554466747,0.7741910926997662,154.9833231696213,25.58563376746498,13.188056082133613,156.4545660981514,
7.04527758752905,0.7747981641441584,157.01764279441474,26.163360129258585,12.286522558439119,157.6477207293084,
7.086965620591352,0.7759283917645613,158.86806026490294,26.64077953525614,10.455144014667603,158.94834637034143,
7.128653653653654,0.7752203519145647,161.1537560165418,26.363030755714018,8.98227376297118,160.7405547133923,
7.170341686715956,0.7746598844726881,163.27248864978012,25.459258194872415,7.5908166783989,162.41856987750302,
7.212029719778258,0.7761456271012624,166.29913620651914,24.83149985725143,6.581798582001025,164.1185971859075,
7.25371775284056,0.776429753129681,168.90630596001796,23.437775417433077,5.3135349684378825,167.5959744192374,
7.295405785902862,0.77618557959795,170.03684171647285,23.145467763784882,4.592739771247208,169.6763593398654,
7.3370938189651635,0.7773018007477125,170.66656817377202,22.40942677826668,4.23153923425328,171.34430200984204,
7.378781852027466,0.7777892984449863,171.2456347134155,22.374358911869894,3.2744027136143963,172.11294344248898,
7.420469885089768,0.778655719012022,172.04626131478793,21.90141438220594,2.697473090492985,173.11064623096195,
7.46215791815207,0.7795153111219406,173.37702732282878,22.666349743853402,2.3151453811067078,173.49554984037448,
7.503845951214372,0.7791293102006117,173.44130449595195,23.337756893950075,1.8151873077570102,174.24645776356067,
7.545533984276674,0.7802430788675944,174.60278846424228,24.499891204669815,1.5357349647916085,175.1242421662781,
7.587222017338976,0.7809033518036207,175.15914462655846,25.2487405715117,1.0001968162503676,176.04776430014283,
7.628910050401278,0.7811260645588239,176.21203023421972,25.510688295070306,0.664672415076926,176.5275432138893,
7.67059808346358,0.7808107684055964,176.8766622898433,25.947933858413254,0.08967627117181215,177.48899759416835,
7.712286116525883,0.7800377284487089,178.0821523512515,26.26644979725807,0.09833861921633384,177.90966621263385,
7.753974149588185,0.7793428028623263,178.5610527420199,26.16197780566134,0.33342987300495286,178.3683317380472,
7.795662182650487,0.7793759182095528,178.89399502446318,25.83390450464779,0.5143133316353202,179.47902342391797,
7.837350215712789,0.7779743435482184,179.29189377127545,25.672445011320775,0.7819619621921594,179.63150887939565,
7.879038248775091,0.7763645313680172,179.45555560183993,25.642613831604397,0.9835034059008604,179.9626977669021,
7.920726281837393,0.7738025560975075,179.7702295246284,25.626403704758562,1.1841967880939448,179.45076147811267,
7.962414314899695,0.7725100281337897,179.96863715246081,25.606234780546473,1.2187098787164958,179.5780636042601,
8.004102347961997,0.7713884748518467,179.6825911278786,25.596163943389747,1.3024908526363685,179.4435874452904,
8.045790381024299,0.7701048403978348,179.5657406937107,25.705054844778804,1.3118065360938633,179.10390448867415,
8.0874784140866,0.7691647540777922,179.62946548947482,25.486692483619535,1.1267788283717735,179.29744693454933,
8.129166447148902,0.7673462250580391,179.76802028957653,25.53133659549189,0.8630752657013411,179.39262448553333,
8.170854480211204,0.7666873969137669,179.85806843998083,25.467966610339413,0.6965101901509919,179.45308919724454,
8.212542513273508,0.7656449321657419,179.8899903724438,25.50002424256758,0.551136689639187,179.3208738768545,
8.25423054633581,0.76521127546827,179.9510548101171,25.471499034791993,0.3966889161982851,179.24112624160387,
8.295918579398112,0.7639729926983515,179.91403387513824,25.481573964241125,0.31908237187339733,179.2448577937691,
8.337606612460414,0.7621414549648762,179.62094089102268,25.564438724645925,0.2118507358175166,179.2493402182582,
8.379294645522716,0.7608446609228849,179.26396587803083,25.63825564084702,0.09759731729732089,179.38469859326648,
8.420982678585018,0.7605215807755789,178.62070400284807,25.465243022062204,0.2030338334989076,179.79132182748978,
8.46267071164732,0.760065346956253,177.74633803967183,25.574397387088737,0.5689442996872746,179.5739386343466,
8.504358744709622,0.761389502013723,176.6817369017514,26.63904142818164,0.9492582871747349,178.71604040553726,
8.546046777771924,0.7623660328487555,174.67590528895536,27.98684662987005,1.526171146669479,177.69555257919282,
8.587734810834226,0.7648630266388258,173.08381597095075,28.491343809191783,2.1103147711240378,176.50550645034906,
8.629422843896528,0.7663569667687019,170.66358680645556,34.84027495277079,2.899405575279122,172.7330549558148,
8.67111087695883,0.7652781388411919,168.9645948346264,38.73680921363135,3.3826952266758012,169.81397951210522,
8.712798910021132,0.7647949084639549,167.20186658388482,42.37707897037743,4.036476719403053,167.87860037523856,
8.754486943083434,0.7643411327153444,163.4013391612663,62.24205335732254,5.282575192245925,164.487936460703,
8.796174976145736,0.7647982357690731,160.1407798340314,85.10335316527994,6.237838852050028,160.390293649006,
8.837863009208037,0.7652005900939306,157.23685425248482,102.57422866540979,7.5753192782082115,157.64701643093622,
8.879551042270341,0.7639422783007225,155.23259917168787,115.45088866181777,8.96742953251554,155.76220991847498,
8.921239075332643,0.7640375358362993,151.9345407736248,133.58821956922262,10.424516781670116,153.3295857911545,
8.962927108394945,0.7665354584654173,149.85126488821348,144.6653572256856,11.83220843065795,150.8918164592035,
9.004615141457247,0.7699627466499805,148.5621579316244,150.92712785024975,12.965654523230224,146.46000512429342,
9.046303174519549,0.7750746607780457,146.3674529199368,154.69721569608063,14.274941517529928,141.77001798039782,
9.087991207581851,0.7798999187846979,144.91292291624617,158.38294141572106,15.7455164511682,140.6483716998185,
9.129679240644153,0.7824787385761738,141.44757610328793,160.3612118059523,17.374032348787175,136.49152225944295,
9.171367273706455,0.7848549063007036,136.19477755256375,159.79523761079207,18.80368459147735,134.9006577037937,
9.213055306768757,0.7865759655833244,133.00461108035898,163.41731015571403,20.426276078147257,135.49923935300137,
9.254743339831059,0.788485356916984,132.6826618801873,164.50891328030824,21.468872983789794,132.18205235887143,
9.29643137289336,0.7889769623676935,132.26438966262117,167.21103358674438,23.051636671547058,128.21029753633846,
9.338119405955663,0.7891690110166868,132.13519658230956,168.28058090898202,24.42790705517531,124.66947030910228,
9.379807439017965,0.7886094823479652,131.7888762893964,168.7868552476718,25.51386803818932,124.50284378488857,
9.421495472080267,0.78890893359979,131.09262750797512,169.71780432475467,27.239072269767995,121.57504398886373,
9.463183505142569,0.7891737495859464,129.2081784242981,169.94032270935884,28.85049834005571,114.61848509879584,
9.504871538204872,0.7906565045317014,127.95664609046699,169.73837749102012,30.08894389923549,109.66290447753563,
9.546559571267174,0.7918524841467539,126.82359881651587,170.02554787482677,31.607866407720003,106.46631260424941,
9.588247604329476,0.7904231523474058,124.26726438552286,171.62235694014714,33.654498454442276,103.02352097755204,
9.629935637391778,0.7893186112244924,122.52981367747839,171.81360600314923,35.54589470665653,103.94369755184644,
9.67162367045408,0.7872948025663694,125.07720018940911,172.67853995902163,37.26642572911458,96.61412944141486,
9.713311703516382,0.7837855368852615,125.2154605373191,173.0029330695983,38.847060302730796,87.98427662495722,
9.754999736578684,0.7835541057089964,117.68316027854767,173.462068701588,40.9563116222231,88.60236168089376,
9.796687769640986,0.780328465004762,120.22702155201625,173.32490843012505,42.54490336595878,89.21132041624242,
9.838375802703288,0.7775628231465816,110.93991810658055,173.62759697137142,43.42473369584928,89.05141836383473,
9.88006383576559,0.7738462264339129,107.1203197131659,173.17358623471455,44.51364640679866,89.40858607071313,
9.921751868827892,0.7708579860627651,107.93059416532674,173.06375222104376,45.17024465100866,91.6727141206296,
9.963439901890194,0.7674983243147532,108.64393808277197,174.92070982288053,46.05233160953004,93.39985668542054,
10.005127934952496,0.7641652822494507,114.87461010005464,175.6541345502703,46.48622902530516,93.06279822612773,
10.046815968014798,0.7622489370405674,118.36581450790024,176.74746465622874,45.62664397903749,89.89158962431006,
10.0885040010771,0.7608986968795458,118.30662068836031,177.15950463806124,45.206317107922125,88.08180672776564,
10.130192034139402,0.7584104984998703,117.23995422873472,177.45343979434116,45.173485122796826,86.95255839263916,
10.171880067201705,0.7563204554220041,117.30206022310806,177.13313701194133,45.468752697384076,,
10.213568100264007,0.7556326848765215,116.76754260195383,176.34145525968214,45.38000300320986,,
10.25525613332631,0.7547644997636477,116.77922693764452,176.22929186289508,45.134189848144906,,
10.296944166388611,0.7539785442252954,116.51765664680393,176.23082184992572,44.60006040706558,,
10.338632199450913,0.7532494130233923,116.5813414387828,176.32437915009214,44.30195241197971,,
10.380320232513215,0.7534201939900717,116.44826888843785,176.29500347179402,43.96983084049251,,
10.422008265575517,0.7556473736961683,117.76483856241578,176.77793748802247,43.46413266554812,88.3536959610977,
10.463696298637819,0.7582453104356924,119.62492367011077,177.32237641823968,42.83159917068698,86.81879678458526,
10.505384331700121,0.7626022696495056,121.93456156036535,177.39134465164196,41.92976120652162,87.3077968948677,
10.547072364762423,0.766058374196291,114.96133435011053,176.87432968873648,39.685305234768336,93.09184974687508,
10.588760397824725,0.769035658488671,122.96548059451503,176.06676433837302,38.05013855366556,96.75131226424033,
10.630448430887027,0.7723739631474018,120.32285945219905,175.363592559649,37.93962781367379,93.15357429711936,
10.672136463949329,0.7762975953519344,130.29859098868405,173.15862654586306,36.16269371297732,89.95031123559455,
10.71382449701163,0.7816505680481592,136.56858693350262,172.72489168870644,35.39111681899899,90.28525362956326,
10.755512530073933,0.7874518210689226,133.97047911508676,171.54744444595138,33.946874451494466,108.27031950504895,
10.797200563136235,0.7919819504022598,133.4324903456278,171.30911713215758,32.429933213581045,107.88111101380318,170.61125970668039
10.838888596198538,0.7943687041600546,134.26721037347536,173.36161386712888,30.458414818233766,114.1129477053171,170.4402050883758
10.88057662926084,0.7962053244312605,135.5665830084456,174.53642069655555,28.74970473007209,115.10744480227966,171.2710069568794
10.922264662323142,0.7997848565379778,137.87637161249967,174.029164816186,27.317407716912253,121.33803884512308,170.30547368098928
10.963952695385444,0.803178126613299,139.0836354580985,173.75185344291137,25.51126110115648,126.18915643869117,169.30685486566264
11.005640728447746,0.8056446686387062,140.26376884766708,173.80989165275304,24.38524793878762,130.59990546474154,169.654492192875
11.047328761510048,0.8070549269517263,141.91532654396144,173.78146748805074,23.052969116316202,138.57815588978096,170.08206099599153
11.08901679457235,0.809628444413344,144.95193243836852,174.4156078103817,20.94493940575699,146.8821696539724,171.0730683907404
